Value,isCovid,isHoliday,isChristmas,isWeekday,isSummer,Date
0.0100000000000051,0,0,0,0,1,2021-07-24 00:00:00
0.019999999999996,0,0,0,0,1,2021-07-25 00:00:00
0.0200000000000102,0,0,0,1,1,2021-07-26 00:00:00
0.019999999999996,0,0,0,1,1,2021-07-27 00:00:00
0.019999999999996,0,0,0,1,1,2021-07-28 00:00:00
0.019999999999996,0,0,0,1,1,2021-07-29 00:00:00
0.170000000000002,0,0,0,1,1,2021-07-30 00:00:00
1.99000000000001,0,0,0,0,1,2021-07-31 00:00:00
0.0699999999999932,0,0,0,0,1,2021-08-01 00:00:00
0.180000000000007,0,0,0,1,1,2021-08-02 00:00:00
0.0099999999999909,0,0,0,1,1,2021-08-03 00:00:00
0.0200000000000102,0,0,0,1,1,2021-08-04 00:00:00
0.159999999999997,0,0,0,1,1,2021-08-05 00:00:00
0.0,0,0,0,1,1,2021-08-06 00:00:00
0.0099999999999909,0,0,0,0,1,2021-08-07 00:00:00
0.150000000000006,0,0,0,0,1,2021-08-08 00:00:00
0.159999999999997,0,0,0,1,1,2021-08-09 00:00:00
0.0100000000000051,0,0,0,1,1,2021-08-10 00:00:00
0.0,0,0,0,1,1,2021-08-11 00:00:00
0.0600000000000023,0,0,0,1,1,2021-08-12 00:00:00
0.189999999999998,0,0,0,1,1,2021-08-13 00:00:00
0.189999999999998,0,0,0,0,1,2021-08-14 00:00:00
0.0100000000000051,0,1,0,0,1,2021-08-15 00:00:00
0.149999999999991,0,0,0,1,1,2021-08-16 00:00:00
0.290000000000006,0,0,0,1,1,2021-08-17 00:00:00
1.70999999999999,0,0,0,1,1,2021-08-18 00:00:00
0.0200000000000102,0,0,0,1,1,2021-08-19 00:00:00
0.259999999999991,0,0,0,1,1,2021-08-20 00:00:00
7.29000000000001,0,0,0,0,1,2021-08-21 00:00:00
13.82,0,0,0,0,1,2021-08-22 00:00:00
20.49,0,0,0,1,1,2021-08-23 11:30:00
7.26000000000002,0,0,0,1,1,2021-08-24 00:00:00
13.84,0,0,0,1,1,2021-08-25 00:00:00
5.66,0,0,0,1,1,2021-08-26 00:00:00
0.369999999999976,0,0,0,1,1,2021-08-27 00:00:00
0.420000000000016,0,0,0,0,1,2021-08-28 00:00:00
0.280000000000001,0,0,0,0,1,2021-08-29 00:00:00
0.490000000000009,0,0,0,1,1,2021-08-30 00:00:00
0.22999999999999,0,0,0,1,1,2021-08-31 00:00:00
0.460000000000008,0,0,0,1,1,2021-09-01 00:00:00
0.25,0,0,0,1,1,2021-09-02 00:00:00
1.22,0,0,0,1,1,2021-09-03 00:00:00
0.810000000000002,0,0,0,0,1,2021-09-04 00:00:00
0.149999999999977,0,0,0,0,1,2021-09-05 00:00:00
0.120000000000005,0,0,0,1,1,2021-09-06 00:00:00
0.670000000000016,0,0,0,1,1,2021-09-07 00:00:00
0.219999999999999,0,0,0,1,1,2021-09-08 00:00:00
0.340000000000003,0,0,0,1,1,2021-09-09 00:00:00
0.469999999999999,0,0,0,1,1,2021-09-10 00:00:00
1.69999999999999,0,0,0,0,0,2021-09-11 00:00:00
0.0300000000000011,0,0,0,0,0,2021-09-12 00:00:00
0.150000000000006,0,0,0,1,0,2021-09-13 00:00:00
0.409999999999997,0,0,0,1,0,2021-09-14 00:00:00
0.47999999999999,0,0,0,1,0,2021-09-15 00:00:00
1.99000000000001,0,0,0,1,0,2021-09-16 00:00:00
0.389999999999986,0,0,0,1,0,2021-09-17 00:00:00
0.52000000000001,0,0,0,0,0,2021-09-18 00:00:00
0.120000000000005,0,0,0,0,0,2021-09-19 00:00:00
0.469999999999999,0,0,0,1,0,2021-09-20 00:00:00
0.580000000000013,0,0,0,1,0,2021-09-21 00:00:00
0.609999999999985,0,0,0,1,0,2021-09-22 00:00:00
0.840000000000003,0,0,0,1,0,2021-09-23 00:00:00
0.460000000000008,0,0,0,1,0,2021-09-24 00:00:00
1.01999999999998,0,0,0,0,0,2021-09-25 00:00:00
0.0100000000000193,0,0,0,0,0,2021-09-26 00:00:00
0.0699999999999932,0,0,0,1,0,2021-09-27 00:00:00
0.379999999999995,0,0,0,1,0,2021-09-28 00:00:00
0.569999999999993,0,0,0,1,0,2021-09-29 00:00:00
0.590000000000003,0,0,0,1,0,2021-09-30 00:00:00
0.629999999999995,0,0,0,1,0,2021-10-01 00:00:00
0.610000000000014,0,0,0,0,0,2021-10-02 00:00:00
0.0199999999999818,0,0,0,0,0,2021-10-03 00:00:00
0.0100000000000193,0,0,0,1,0,2021-10-04 00:00:00
0.439999999999998,0,0,0,1,0,2021-10-05 00:00:00
0.549999999999983,0,0,0,1,0,2021-10-06 00:00:00
0.52000000000001,0,0,0,1,0,2021-10-07 00:00:00
0.72999999999999,0,0,0,1,0,2021-10-08 00:00:00
0.610000000000014,0,0,0,0,0,2021-10-09 00:00:00
0.0300000000000011,0,0,0,0,0,2021-10-10 00:00:00
0.0099999999999909,0,0,0,1,0,2021-10-11 00:00:00
0.0900000000000034,0,0,0,1,0,2021-10-12 00:00:00
0.680000000000007,0,0,0,1,0,2021-10-13 00:00:00
0.47999999999999,0,0,0,1,0,2021-10-14 00:00:00
0.480000000000018,0,0,0,1,0,2021-10-15 00:00:00
0.0199999999999818,0,0,0,0,0,2021-10-16 00:00:00
0.0200000000000102,0,0,0,0,0,2021-10-17 00:00:00
0.0099999999999909,0,0,0,1,0,2021-10-18 00:00:00
0.490000000000009,0,0,0,1,0,2021-10-19 00:00:00
0.219999999999999,0,0,0,1,0,2021-10-20 00:00:00
0.400000000000006,0,0,0,1,0,2021-10-21 00:00:00
0.70999999999998,0,0,0,1,0,2021-10-22 00:00:00
0.52000000000001,0,0,0,0,0,2021-10-23 00:00:00
0.120000000000005,0,0,0,0,0,2021-10-24 00:00:00
0.0799999999999841,0,0,0,1,0,2021-10-25 00:00:00
0.5,0,0,0,1,0,2021-10-26 00:00:00
0.590000000000003,0,0,0,1,0,2021-10-27 00:00:00
0.300000000000011,0,1,0,1,0,2021-10-28 00:00:00
0.0600000000000023,0,0,0,1,0,2021-10-29 00:00:00
0.530000000000001,0,0,0,0,0,2021-10-30 00:00:00
0.0199999999999818,0,0,0,0,0,2021-10-31 00:00:00
0.0600000000000023,0,0,0,1,0,2021-11-01 00:00:00
0.450000000000017,0,0,0,1,0,2021-11-02 00:00:00
0.460000000000008,0,0,0,1,0,2021-11-03 00:00:00
0.719999999999999,0,0,0,1,0,2021-11-04 00:00:00
1.17999999999998,0,0,0,1,0,2021-11-05 00:00:00
0.710000000000008,0,0,0,0,0,2021-11-06 00:00:00
0.0099999999999909,0,0,0,0,0,2021-11-07 00:00:00
0.0700000000000216,0,0,0,1,0,2021-11-08 00:00:00
0.47999999999999,0,0,0,1,0,2021-11-09 00:00:00
0.620000000000005,0,0,0,1,0,2021-11-10 00:00:00
0.590000000000003,0,0,0,1,0,2021-11-11 00:00:00
0.530000000000001,0,0,0,1,0,2021-11-12 00:00:00
0.689999999999998,0,0,0,0,0,2021-11-13 00:00:00
0.0199999999999818,0,0,0,0,0,2021-11-14 00:00:00
0.0400000000000205,0,0,0,1,0,2021-11-15 00:00:00
0.5,0,0,0,1,0,2021-11-16 00:00:00
0.599999999999994,0,0,0,1,0,2021-11-17 00:00:00
0.120000000000005,0,0,0,1,0,2021-11-18 00:00:00
0.530000000000001,0,0,0,1,0,2021-11-19 00:00:00
0.649999999999977,0,0,0,0,0,2021-11-20 00:00:00
0.0200000000000102,0,0,0,0,0,2021-11-21 00:00:00
0.0300000000000011,0,0,0,1,0,2021-11-22 00:00:00
0.330000000000013,0,0,0,1,0,2021-11-23 00:00:00
0.889999999999986,0,0,0,1,0,2021-11-24 00:00:00
0.719999999999999,0,0,0,1,0,2021-11-25 00:00:00
0.840000000000003,0,0,0,1,0,2021-11-26 00:00:00
0.969999999999999,0,0,0,0,0,2021-11-27 00:00:00
0.0099999999999909,0,0,0,0,0,2021-11-28 00:00:00
0.0100000000000193,0,0,0,1,0,2021-11-29 00:00:00
0.389999999999986,0,0,0,1,0,2021-11-30 00:00:00
0.569999999999993,0,0,1,1,0,2021-12-01 00:00:00
0.550000000000011,0,0,1,1,0,2021-12-02 00:00:00
0.949999999999989,0,0,1,1,0,2021-12-03 00:00:00
0.900000000000006,0,0,1,0,0,2021-12-04 00:00:00
0.0,0,0,1,0,0,2021-12-05 00:00:00
0.0600000000000023,0,0,1,1,0,2021-12-06 00:00:00
0.379999999999995,0,0,1,1,0,2021-12-07 00:00:00
0.54000000000002,0,0,1,1,0,2021-12-08 00:00:00
0.809999999999974,0,0,1,1,0,2021-12-09 00:00:00
0.630000000000024,0,0,1,1,0,2021-12-10 00:00:00
0.519999999999982,0,0,1,0,0,2021-12-11 00:00:00
0.0,0,0,1,0,0,2021-12-12 00:00:00
0.0100000000000193,0,0,1,1,0,2021-12-13 00:00:00
0.5,0,0,1,1,0,2021-12-14 00:00:00
0.139999999999986,0,0,1,1,0,2021-12-15 00:00:00
0.430000000000007,0,0,1,1,0,2021-12-16 00:00:00
0.449999999999989,0,0,1,1,0,2021-12-17 00:00:00
0.810000000000002,0,0,1,0,0,2021-12-18 00:00:00
0.0099999999999909,0,0,1,0,0,2021-12-19 00:00:00
0.0100000000000193,0,0,1,1,0,2021-12-20 00:00:00
0.469999999999999,0,0,1,1,0,2021-12-21 00:00:00
0.699999999999989,0,0,1,1,0,2021-12-22 00:00:00
0.780000000000001,0,0,1,1,0,2021-12-23 00:00:00
0.150000000000006,0,0,1,1,0,2021-12-24 00:00:00
0.0099999999999909,0,1,1,0,0,2021-12-25 00:00:00
0.0200000000000102,0,1,1,0,0,2021-12-26 00:00:00
0.0099999999999909,0,0,1,1,0,2021-12-27 00:00:00
0.0200000000000102,0,0,1,1,0,2021-12-28 00:00:00
0.120000000000005,0,0,1,1,0,2021-12-29 00:00:00
0.199999999999989,0,0,1,1,0,2021-12-30 00:00:00
0.0600000000000023,0,0,1,1,0,2021-12-31 00:00:00
0.0099999999999909,0,1,1,0,0,2022-01-01 00:00:00
0.0400000000000205,0,0,1,0,0,2022-01-02 00:00:00
0.0099999999999909,0,0,1,1,0,2022-01-03 00:00:00
0.0099999999999909,0,0,1,1,0,2022-01-04 00:00:00
0.0100000000000193,0,0,1,1,0,2022-01-05 00:00:00
0.0199999999999818,0,1,1,1,0,2022-01-06 00:00:00
0.0200000000000102,0,0,1,1,0,2022-01-07 00:00:00
0.280000000000001,0,0,0,0,0,2022-01-08 00:00:00
0.0099999999999909,0,0,0,0,0,2022-01-09 00:00:00
0.0300000000000011,0,0,0,1,0,2022-01-10 00:00:00
0.189999999999998,0,0,0,1,0,2022-01-11 00:00:00
0.670000000000016,0,0,0,1,0,2022-01-12 00:00:00
1.41999999999999,0,0,0,1,0,2022-01-13 00:00:00
0.590000000000003,0,0,0,1,0,2022-01-14 00:00:00
0.530000000000001,0,0,0,0,0,2022-01-15 00:00:00
0.0099999999999909,0,0,0,0,0,2022-01-16 00:00:00
0.0100000000000193,0,0,0,1,0,2022-01-17 00:00:00
0.259999999999991,0,0,0,1,0,2022-01-18 00:00:00
0.469999999999999,0,0,0,1,0,2022-01-19 00:00:00
0.449999999999989,0,0,0,1,0,2022-01-20 00:00:00
0.530000000000001,0,0,0,1,0,2022-01-21 00:00:00
0.510000000000019,0,0,0,0,0,2022-01-22 00:00:00
0.0,0,0,0,0,0,2022-01-23 00:00:00
0.0099999999999909,0,0,0,1,0,2022-01-24 00:00:00
0.0500000000000114,0,0,0,1,0,2022-01-25 00:00:00
0.0099999999999909,0,0,0,1,0,2022-01-26 00:00:00
0.0099999999999909,0,0,0,1,0,2022-01-27 00:00:00
0.0800000000000125,0,0,0,1,0,2022-01-28 00:00:00
0.109999999999985,0,0,0,0,0,2022-01-29 00:00:00
0.0100000000000193,0,0,0,0,0,2022-01-30 00:00:00
0.0300000000000011,0,0,0,1,0,2022-01-31 00:00:00
0.25,0,0,0,1,0,2022-02-01 00:00:00
0.449999999999989,0,0,0,1,0,2022-02-02 00:00:00
0.919999999999987,0,0,0,1,0,2022-02-03 00:00:00
1.14000000000001,0,0,0,1,0,2022-02-04 00:00:00
1.32999999999998,0,0,0,0,0,2022-02-05 00:00:00
0.0100000000000193,0,0,0,0,0,2022-02-06 00:00:00
0.0199999999999818,0,0,0,1,0,2022-02-07 00:00:00
0.430000000000007,0,0,0,1,0,2022-02-08 00:00:00
0.599999999999994,0,0,0,1,0,2022-02-09 00:00:00
0.670000000000016,0,0,0,1,0,2022-02-10 00:00:00
0.969999999999999,0,0,0,1,0,2022-02-11 00:00:00
0.740000000000009,0,0,0,0,0,2022-02-12 00:00:00
0.0299999999999727,0,0,0,0,0,2022-02-13 00:00:00
0.350000000000023,0,0,0,1,0,2022-02-14 00:00:00
0.659999999999997,0,0,0,1,0,2022-02-15 00:00:00
0.199999999999989,0,0,0,1,0,2022-02-16 00:00:00
0.52000000000001,0,0,0,1,0,2022-02-17 00:00:00
2.78,0,0,0,1,0,2022-02-18 00:00:00
1.18000000000001,0,0,0,0,0,2022-02-19 00:00:00
0.089999999999975,0,0,0,0,0,2022-02-20 00:00:00
0.0400000000000205,0,0,0,1,0,2022-02-21 00:00:00
0.429999999999978,0,0,0,1,0,2022-02-22 00:00:00
1.01000000000002,0,0,0,1,0,2022-02-23 00:00:00
0.739999999999981,0,0,0,1,0,2022-02-24 00:00:00
0.360000000000014,0,0,0,1,0,2022-02-25 00:00:00
0.600000000000023,0,0,0,0,0,2022-02-26 00:00:00
0.0199999999999818,0,0,0,0,0,2022-02-27 00:00:00
0.0299999999999727,0,0,0,1,0,2022-02-28 00:00:00
0.370000000000005,0,0,0,1,0,2022-03-01 00:00:00
0.640000000000043,0,0,0,1,0,2022-03-02 00:00:00
0.479999999999961,0,0,0,1,0,2022-03-03 00:00:00
0.650000000000034,0,0,0,1,0,2022-03-04 00:00:00
0.669999999999959,0,0,0,0,0,2022-03-05 00:00:00
0.0600000000000023,0,0,0,0,0,2022-03-06 00:00:00
0.0699999999999932,0,1,0,1,0,2022-03-07 00:00:00
0.0400000000000205,0,0,0,1,0,2022-03-08 00:00:00
0.470000000000027,0,0,0,1,0,2022-03-09 00:00:00
0.409999999999968,0,0,0,1,0,2022-03-10 00:00:00
0.350000000000023,0,0,0,1,0,2022-03-11 00:00:00
0.45999999999998,0,0,0,0,0,2022-03-12 00:00:00
0.0099999999999909,0,0,0,0,0,2022-03-13 00:00:00
0.0099999999999909,0,0,0,1,0,2022-03-14 00:00:00
0.460000000000036,0,0,0,1,0,2022-03-15 00:00:00
0.519999999999982,0,0,0,1,0,2022-03-16 00:00:00
0.819999999999993,0,0,0,1,0,2022-03-17 00:00:00
2.72000000000003,0,0,0,1,0,2022-03-18 00:00:00
7.44,0,0,0,0,0,2022-03-19 00:00:00
4.26999999999998,0,0,0,0,0,2022-03-20 00:00:00
0.0799999999999841,0,0,0,1,0,2022-03-21 00:00:00
0.450000000000045,0,0,0,1,0,2022-03-22 00:00:00
0.819999999999993,0,0,0,1,0,2022-03-23 00:00:00
1.25999999999999,0,0,0,1,0,2022-03-24 00:00:00
0.240000000000009,0,1,0,1,0,2022-03-25 00:00:00
0.0699999999999932,0,0,0,0,0,2022-03-26 00:00:00
0.0299999999999727,0,0,0,0,0,2022-03-27 00:00:00
0.0300000000000296,0,0,0,1,0,2022-03-28 00:00:00
0.430000000000007,0,0,0,1,0,2022-03-29 00:00:00
0.680000000000007,0,0,0,1,0,2022-03-30 00:00:00
0.259999999999991,0,0,0,1,0,2022-03-31 00:00:00
1.00999999999999,0,0,0,1,0,2022-04-01 00:00:00
0.46999999999997,0,0,0,0,0,2022-04-02 00:00:00
0.120000000000005,0,0,0,0,0,2022-04-03 00:00:00
0.0600000000000023,0,0,0,1,0,2022-04-04 00:00:00
0.860000000000014,0,0,0,1,0,2022-04-05 00:00:00
1.43000000000001,0,0,0,1,0,2022-04-06 00:00:00
4.06,0,0,0,1,0,2022-04-07 00:00:00
3.94,0,0,0,1,0,2022-04-08 00:00:00
0.79000000000002,0,0,0,0,0,2022-04-09 00:00:00
0.489999999999952,0,0,0,0,0,2022-04-10 00:00:00
0.0400000000000205,0,0,0,1,0,2022-04-11 00:00:00
1.32999999999998,0,0,0,1,0,2022-04-12 00:00:00
0.610000000000014,0,0,0,1,0,2022-04-13 00:00:00
0.550000000000011,0,0,0,1,0,2022-04-14 00:00:00
1.25,0,0,0,1,0,2022-04-15 00:00:00
0.689999999999998,0,0,0,0,0,2022-04-16 00:00:00
0.769999999999982,0,0,0,0,0,2022-04-17 00:00:00
0.0099999999999909,0,0,0,1,0,2022-04-18 00:00:00
0.360000000000014,0,0,0,1,0,2022-04-19 00:00:00
0.269999999999982,0,0,0,1,0,2022-04-20 00:00:00
0.400000000000034,0,0,0,1,0,2022-04-21 00:00:00
0.860000000000014,0,0,0,1,0,2022-04-22 00:00:00
0.339999999999975,0,0,0,0,0,2022-04-23 00:00:00
0.360000000000014,0,0,0,0,0,2022-04-24 00:00:00
0.289999999999964,0,1,0,1,0,2022-04-25 00:00:00
0.360000000000014,0,0,0,1,0,2022-04-26 00:00:00
0.800000000000011,0,0,0,1,0,2022-04-27 00:00:00
0.0699999999999932,0,0,0,1,0,2022-04-28 00:00:00
0.0900000000000318,0,0,0,1,0,2022-04-29 00:00:00
0.0299999999999727,0,0,0,0,0,2022-04-30 00:00:00
0.550000000000011,0,1,0,0,0,2022-05-01 00:00:00
0.20999999999998,0,1,0,1,0,2022-05-02 00:00:00
0.0300000000000296,0,0,0,1,0,2022-05-03 00:00:00
0.509999999999991,0,0,0,1,0,2022-05-04 00:00:00
0.610000000000014,0,0,0,1,0,2022-05-05 00:00:00
0.0799999999999841,0,0,0,1,0,2022-05-06 00:00:00
0.649999999999977,0,0,0,0,0,2022-05-07 00:00:00
0.680000000000007,0,0,0,0,0,2022-05-08 00:00:00
0.0200000000000387,0,0,0,1,0,2022-05-09 00:00:00
0.409999999999968,0,0,0,1,0,2022-05-10 00:00:00
1.37,0,0,0,1,0,2022-05-11 00:00:00
0.5,0,0,0,1,0,2022-05-12 00:00:00
0.740000000000009,0,0,0,1,0,2022-05-13 00:00:00
1.32999999999998,0,0,0,0,0,2022-05-14 00:00:00
0.449999999999989,0,0,0,0,0,2022-05-15 00:00:00
0.379999999999995,0,0,0,1,0,2022-05-16 00:00:00
0.53000000000003,0,0,0,1,0,2022-05-17 00:00:00
1.18000000000001,0,0,0,1,0,2022-05-18 00:00:00
0.699999999999989,0,0,0,1,0,2022-05-19 00:00:00
0.689999999999998,0,0,0,1,0,2022-05-20 00:00:00
1.57999999999998,0,0,0,0,0,2022-05-21 00:00:00
0.470000000000027,0,0,0,0,0,2022-05-22 00:00:00
0.25,0,0,0,1,0,2022-05-23 00:00:00
1.08999999999997,0,0,0,1,0,2022-05-24 00:00:00
1.69999999999999,0,0,0,1,0,2022-05-25 00:00:00
0.670000000000016,0,0,0,1,0,2022-05-26 00:00:00
1.38999999999999,0,0,0,1,0,2022-05-27 00:00:00
1.92000000000002,0,0,0,0,0,2022-05-28 00:00:00
1.01999999999998,0,0,0,0,0,2022-05-29 00:00:00
1.55000000000001,0,0,0,1,0,2022-05-30 00:00:00
4.10000000000002,0,0,0,1,0,2022-05-31 00:00:00
1.30000000000001,0,0,0,1,0,2022-06-01 00:00:00
3.60999999999996,0,0,0,1,0,2022-06-02 00:00:00
0.730000000000018,0,0,0,1,0,2022-06-03 00:00:00
0.410000000000025,0,0,0,0,0,2022-06-04 00:00:00
4.88,0,0,0,0,0,2022-06-05 00:00:00
0.899999999999977,0,0,0,1,0,2022-06-06 00:00:00
2.28000000000003,0,0,0,1,0,2022-06-07 00:00:00
3.91999999999996,0,0,0,1,0,2022-06-08 00:00:00
2.41000000000003,0,0,0,1,0,2022-06-09 00:00:00
2.07999999999998,0,0,0,1,0,2022-06-10 00:00:00
1.92000000000002,0,0,0,0,0,2022-06-11 00:00:00
1.79000000000002,0,0,0,0,0,2022-06-12 00:00:00
0.0699999999999932,0,1,0,1,0,2022-06-13 00:00:00
2.33999999999998,0,0,0,1,0,2022-06-14 00:00:00
2.57999999999998,0,0,0,1,0,2022-06-15 00:00:00
4.06,0,0,0,1,1,2022-06-16 00:00:00
3.33000000000004,0,0,0,1,1,2022-06-17 00:00:00
3.10999999999996,0,0,0,0,1,2022-06-18 00:00:00
0.860000000000014,0,0,0,0,1,2022-06-19 00:00:00
0.269999999999982,0,0,0,1,1,2022-06-20 00:00:00
4.14000000000004,0,0,0,1,1,2022-06-21 00:00:00
2.34999999999997,0,0,0,1,1,2022-06-22 00:00:00
3.28000000000003,0,0,0,1,1,2022-06-23 00:00:00
3.16999999999996,0,0,0,1,1,2022-06-24 00:00:00
3.27000000000004,0,0,0,0,1,2022-06-25 00:00:00
2.31999999999999,0,0,0,0,1,2022-06-26 00:00:00
0.379999999999995,0,0,0,1,1,2022-06-27 00:00:00
2.88999999999999,0,0,0,1,1,2022-06-28 00:00:00
4.09000000000003,0,0,0,1,1,2022-06-29 00:00:00
2.77999999999997,0,0,0,1,1,2022-06-30 00:00:00
3.01999999999998,0,0,0,1,1,2022-07-01 00:00:00
3.72000000000003,0,0,0,0,1,2022-07-02 00:00:00
2.5,0,0,0,0,1,2022-07-03 00:00:00
0.79000000000002,0,0,0,1,1,2022-07-04 00:00:00
2.60999999999996,0,0,0,1,1,2022-07-05 00:00:00
3.15000000000003,0,0,0,1,1,2022-07-06 00:00:00
3.02999999999997,0,0,0,1,1,2022-07-07 00:00:00
2.75,0,0,0,1,1,2022-07-08 00:00:00
2.74000000000001,0,0,0,0,1,2022-07-09 00:00:00
2.13,0,0,0,0,1,2022-07-10 00:00:00
0.28000000000003,0,0,0,1,1,2022-07-11 00:00:00
2.44999999999999,0,0,0,1,1,2022-07-12 00:00:00
2.79000000000002,0,0,0,1,1,2022-07-13 00:00:00
2.65999999999997,0,0,0,1,1,2022-07-14 00:00:00
2.73000000000002,0,0,0,1,1,2022-07-15 00:00:00
2.59999999999997,0,0,0,0,1,2022-07-16 00:00:00
2.08000000000004,0,0,0,0,1,2022-07-17 00:00:00
0.339999999999975,0,0,0,1,1,2022-07-18 00:00:00
2.47000000000003,0,0,0,1,1,2022-07-19 00:00:00
3.48999999999995,0,0,0,1,1,2022-07-20 00:00:00
2.26000000000005,0,0,0,1,1,2022-07-21 00:00:00
2.14999999999998,0,0,0,1,1,2022-07-22 00:00:00
2.69,0,0,0,0,1,2022-07-23 00:00:00
2.08999999999998,0,0,0,0,1,2022-07-24 00:00:00
0.390000000000043,0,0,0,1,1,2022-07-25 00:00:00
2.07999999999998,0,0,0,1,1,2022-07-26 00:00:00
2.70999999999998,0,0,0,1,1,2022-07-27 00:00:00
2.05000000000001,0,0,0,1,1,2022-07-28 00:00:00
2.18000000000001,0,0,0,1,1,2022-07-29 00:00:00
2.05000000000001,0,0,0,0,1,2022-07-30 00:00:00
2.06999999999999,0,0,0,0,1,2022-07-31 00:00:00
0.889999999999986,0,0,0,1,1,2022-08-01 00:00:00
2.74000000000001,0,0,0,1,1,2022-08-02 00:00:00
2.72000000000003,0,0,0,1,1,2022-08-03 00:00:00
2.72999999999996,0,0,0,1,1,2022-08-04 00:00:00
2.97000000000003,0,0,0,1,1,2022-08-05 00:00:00
2.72999999999996,0,0,0,0,1,2022-08-06 00:00:00
2.90000000000003,0,0,0,0,1,2022-08-07 00:00:00
0.170000000000016,0,0,0,1,1,2022-08-08 00:00:00
2.79999999999995,0,0,0,1,1,2022-08-09 00:00:00
3.09000000000003,0,0,0,1,1,2022-08-10 00:00:00
2.75,0,0,0,1,1,2022-08-11 00:00:00
2.90999999999997,0,0,0,1,1,2022-08-12 00:00:00
2.71000000000004,0,0,0,0,1,2022-08-13 00:00:00
2.69999999999999,0,0,0,0,1,2022-08-14 00:00:00
0.139999999999986,0,1,0,1,1,2022-08-15 00:00:00
2.67000000000002,0,0,0,1,1,2022-08-16 00:00:00
2.70999999999998,0,0,0,1,1,2022-08-17 00:00:00
2.73000000000002,0,0,0,1,1,2022-08-18 00:00:00
2.66999999999996,0,0,0,1,1,2022-08-19 00:00:00
2.72000000000003,0,0,0,0,1,2022-08-20 00:00:00
3.32000000000005,0,0,0,0,1,2022-08-21 00:00:00
0.219999999999914,0,0,0,1,1,2022-08-22 00:00:00
2.80000000000007,0,0,0,1,1,2022-08-23 00:00:00
2.67999999999995,0,0,0,1,1,2022-08-24 00:00:00
2.75,0,0,0,1,1,2022-08-25 00:00:00
2.79000000000008,0,0,0,1,1,2022-08-26 00:00:00
2.71999999999991,0,0,0,0,1,2022-08-27 00:00:00
3.17000000000007,0,0,0,0,1,2022-08-28 00:00:00
0.759999999999991,0,0,0,1,1,2022-08-29 00:00:00
3.0,0,0,0,1,1,2022-08-30 00:00:00
3.03999999999996,0,0,0,1,1,2022-08-31 00:00:00
2.68000000000006,0,0,0,1,1,2022-09-01 00:00:00
2.88999999999999,0,0,0,1,1,2022-09-02 00:00:00
2.37,0,0,0,0,1,2022-09-03 00:00:00
1.5,0,0,0,0,1,2022-09-04 00:00:00
0.279999999999973,0,0,0,1,1,2022-09-05 00:00:00
1.84000000000003,0,0,0,1,1,2022-09-06 00:00:00
1.80999999999995,0,0,0,1,1,2022-09-07 00:00:00
0.940000000000055,0,0,0,1,1,2022-09-08 00:00:00
1.8599999999999,0,0,0,1,1,2022-09-09 00:00:00
2.07000000000005,0,0,0,0,1,2022-09-10 00:00:00
1.14999999999998,0,0,0,0,0,2022-09-11 00:00:00
0.32000000000005,0,0,0,1,0,2022-09-12 00:00:00
1.38,0,0,0,1,0,2022-09-13 00:00:00
1.53999999999996,0,0,0,1,0,2022-09-14 00:00:00
0.509999999999991,0,0,0,1,0,2022-09-15 00:00:00
1.62,0,0,0,1,0,2022-09-16 00:00:00
1.88,0,0,0,0,0,2022-09-17 00:00:00
1.39999999999998,0,0,0,0,0,2022-09-18 00:00:00
0.780000000000086,0,0,0,1,0,2022-09-19 00:00:00
8.00999999999999,0,0,0,1,0,2022-09-20 00:00:00
6.91999999999996,0,0,0,1,0,2022-09-21 00:00:00
0.620000000000005,0,0,0,1,0,2022-09-22 00:00:00
1.56000000000006,0,0,0,1,0,2022-09-23 00:00:00
2.07999999999993,0,0,0,0,0,2022-09-24 00:00:00
1.10000000000002,0,0,0,0,0,2022-09-25 00:00:00
0.289999999999964,0,0,0,1,0,2022-09-26 00:00:00
2.01999999999998,0,0,0,1,0,2022-09-27 00:00:00
0.850000000000023,0,0,0,1,0,2022-09-28 00:00:00
2.24000000000001,0,0,0,1,0,2022-09-29 00:00:00
1.01999999999998,0,0,0,1,0,2022-09-30 00:00:00
0.290000000000077,0,0,0,0,0,2022-10-01 00:00:00
1.36000000000001,0,0,0,0,0,2022-10-02 00:00:00
0.349999999999909,0,0,0,1,0,2022-10-03 00:00:00
2.15000000000009,0,0,0,1,0,2022-10-04 00:00:00
0.709999999999923,0,0,0,1,0,2022-10-05 00:00:00
1.84000000000003,0,0,0,1,0,2022-10-06 00:00:00
0.689999999999941,0,0,0,1,0,2022-10-07 00:00:00
2.23000000000002,0,0,0,0,0,2022-10-08 00:00:00
1.48000000000002,0,0,0,0,0,2022-10-09 00:00:00
0.399999999999977,0,0,0,1,0,2022-10-10 00:00:00
1.78000000000009,0,0,0,1,0,2022-10-11 00:00:00
1.12,0,0,0,1,0,2022-10-12 00:00:00
2.07999999999993,0,0,0,1,0,2022-10-13 00:00:00
1.00999999999999,0,0,0,1,0,2022-10-14 00:00:00
1.62,0,0,0,0,0,2022-10-15 00:00:00
1.31000000000006,0,0,0,0,0,2022-10-16 00:00:00
0.189999999999941,0,0,0,1,0,2022-10-17 00:00:00
1.25999999999999,0,0,0,1,0,2022-10-18 00:00:00
